year,month,day,latitude,longitude,depth,mag
1983,3,21,-21.466,-175.451,68,6.7
1983,3,20,-4.694,153.161,80.1,6.4
1983,3,18,-4.883,153.581,88.8,7.6
1983,3,15,5.346,126.566,41,6.7
1983,3,12,-4.056,127.924,16.9,6.7
1983,3,12,-4.036,127.893,33,6
1983,3,10,43.813,147.397,33,6.2
1983,2,28,44.161,148.058,42,6.1
1983,2,26,49.243,155.601,56,6.4
1983,2,25,-18.268,-69.438,146,6.9
1983,2,20,5.546,126.246,60.5,6.4
1983,2,14,54.931,-159.189,47,6.5
1983,2,14,10.504,140.924,39,6.2
1983,2,13,39.945,75.135,16.1,6.2
1983,2,12,5.669,126.297,51,6.3
1983,2,7,-29.707,-177.837,52,6
1983,1,26,-30.383,-179.339,238,7
1983,1,26,-49.556,-114.079,10,6.4
1983,1,24,12.942,93.582,78,6.8
1983,1,24,16.147,-95.232,56.8,6.3
1983,1,22,-6.713,102.976,29,6.1
1983,1,22,-6.672,103.027,40,6
1983,1,18,-57.966,-24.311,56,6.5
1983,1,17,38.026,20.228,14.3,7
1983,1,16,-5.458,147.046,234.9,6.7
1983,1,9,55.179,163.244,33,6.1
1983,1,8,-3.161,148.195,14.3,6.1
1983,1,8,-15.394,-173.33,33,6.4
1983,1,1,-16.943,-69.114,172,6.3
1982,12,31,-20.993,-68.464,118,6
1982,12,28,19.945,121.397,34,6
1982,12,28,33.826,139.434,22,6.3
1982,12,20,-23.545,-175.939,33,6.3
1982,12,20,-23.723,-175.977,32,6.3
1982,12,20,-24.038,-175.467,33,6
1982,12,19,-24.133,-175.864,33,7.2
1982,12,17,24.595,122.547,86.9,6.5
1982,12,16,36.148,69.011,36,6.6
1982,12,13,14.701,44.379,5,6.3
1982,12,5,49.928,78.869,0,6.1
1982,12,3,-13.323,167.205,256.7,6.6
1982,11,21,55.4,163.176,35,6.3
1982,11,19,-10.599,-74.699,14,6.7
1982,11,18,-1.719,-76.703,195,6.6
1982,11,16,-14.614,168.025,27,6.1
1982,11,11,-6.65,101.63,33,6.3
1982,10,7,-7.156,125.876,515.2,6.2
1982,10,5,-15.591,168.004,17.6,6
1982,9,28,-24.271,-176.674,40,6.4
1982,9,21,-9.567,152.243,20.5,6.1
1982,9,20,-26.93,-175.963,33,6.1
1982,9,17,-23.469,-179.852,546,6.2
1982,9,15,-14.493,-70.785,128.3,6.3
1982,9,14,-7.23,147.991,36.8,6.4
1982,9,6,29.325,140.36,175.8,6.8
1982,9,4,-25.524,-176.245,33,6.1
1982,9,4,-15.433,-173.062,33,6.3
1982,9,3,-15.296,-173.089,33,6.3
1982,9,3,43.913,148.478,33,6.1
1982,8,26,-2.692,-79.871,70,6.1
1982,8,19,6.718,-82.68,10,6.8
1982,8,17,33.772,22.961,31,6.4
1982,8,12,-4.354,153.158,45,6.5
1982,8,7,-11.143,115.418,33,6.4
1982,8,5,-12.597,165.931,30.7,7
1982,7,31,51.755,176.137,37.8,6.4
1982,7,23,36.067,141.725,31,6.2
1982,7,23,36.194,141.702,36.6,7.1
1982,7,17,-21.735,173.132,36.9,6.2
1982,7,7,-51.225,160.513,10,7
1982,7,4,27.929,136.967,536,7.1
1982,7,4,49.995,78.856,0,6.1
1982,7,1,51.426,-179.943,47.7,6
1982,6,30,44.679,151.143,33,6.9
1982,6,27,-55.486,160.161,10,6.1
1982,6,22,-7.339,126.043,450,6.3
1982,6,19,13.332,-89.387,73,7.3
1982,6,11,-17.616,-174.414,123,6.3
1982,6,7,16.558,-98.358,33.8,7
1982,6,7,16.607,-98.149,40.5,6.9
1982,6,2,-18.083,-172.492,33,6.4
1982,6,1,-41.548,-75.106,33,6.1
1982,5,31,7.776,135.777,33,6.4
1982,5,31,55.138,165.401,33,6.4
1982,5,7,-60.597,-20.877,10,6.7
1982,5,2,-29.318,-177.151,25.4,6.5
1982,4,25,49.889,78.931,0,6.1
1982,4,17,19.871,120.526,10.3,6.2
1982,4,16,-15.792,-172.985,33,6
1982,4,12,-30.185,-177.89,35,6.1
1982,4,6,14.315,-92.082,64.8,6.5
1982,3,29,0.088,123.332,187.2,6
1982,3,29,-15.471,-179.61,33,6.3
1982,3,28,-12.69,-76.065,95,6.1
1982,3,28,-31.485,-178.66,79,6
1982,3,25,-52.733,-46.782,10,6
1982,3,21,42.158,142.361,44,6.7
1982,3,11,-9.265,118.479,33,6.4
1982,3,10,-56.037,-27.291,102,6
1982,3,4,-22.426,173.624,45,6
1982,2,20,33.579,140.999,18,6.5
1982,2,20,-10.861,166.015,36,6.8
1982,1,30,16.737,-61.43,63.3,6
1982,1,28,-27.383,-71.782,33,6.1
1982,1,25,53.222,-165.719,60,6.1
1982,1,24,14.085,124.347,37.2,6.4
1982,1,23,31.582,82.205,33,6
1982,1,23,31.696,82.246,33,6.5
1982,1,20,7.119,93.944,27,6.2
1982,1,20,6.946,94.002,18.9,6.3
1982,1,18,40.004,24.319,10,6.8
1982,1,15,-9.513,152.146,33,6
1982,1,13,-9.55,152.161,33,6
1982,1,12,13.158,-87.589,6.4,6
1982,1,11,13.752,124.358,45.7,7.1
1982,1,4,-23.165,-177.312,195,6
1982,1,4,18.014,145.626,590.2,6.1
1982,1,3,-0.972,-21.87,10,6.5
1982,1,1,26.823,142.557,22.2,6.7
1981,12,27,38.938,24.905,13.3,6.5
1981,12,27,49.909,78.873,0,6.2
1981,12,26,-29.934,-177.741,33,7.1
1981,12,24,-29.97,-177.61,28,6.8
1981,12,19,39.243,25.227,10,7.2
1981,12,12,23.932,125.856,10,6.3
1981,12,6,-6.171,152.045,33,6.1
1981,11,24,-22.372,170.558,33,6.2
1981,11,24,-22.504,170.635,29.8,6.7
1981,11,22,18.752,120.839,24,6.5
1981,11,18,-29.516,-177.228,33,6
1981,11,16,-22.141,169.503,33,6.2
1981,11,15,-65.635,179.899,10,6
1981,11,7,-17.088,66.691,10,6
1981,11,7,-32.199,-71.336,65.2,6.8
1981,11,6,-3.558,143.79,33,6.9
1981,11,4,-20.046,-174.276,33,6.3
1981,11,3,43.542,-127.706,10,6.2
1981,10,28,-31.272,-110.649,10,6.2
1981,10,25,18.048,-102.084,33,7.3
1981,10,18,49.886,78.898,0,6
1981,10,17,-45.509,-15.18,10,6
1981,10,17,-7.101,128.974,179,6.1
1981,10,16,-33.134,-73.074,33,7.2
1981,10,15,40.229,142.287,47,6
1981,10,9,-9.979,162.046,50.2,6.4
1981,10,7,-11.443,66.277,10,6
1981,10,4,-4.57,146.123,33,6.3
1981,9,28,-29.335,-179.039,323,6
1981,9,25,38.499,143.158,25.3,6.1
1981,9,21,-22.185,170.491,33,6
1981,9,17,-22.518,170.506,30,6.6
1981,9,13,49.897,78.983,0,6
1981,9,12,35.693,73.594,33,6.2
1981,9,6,-21.488,169.6,31,6.2
1981,9,4,9.964,124.035,644.5,6
1981,9,4,11.05,123.21,33,6.6
1981,9,3,43.621,147.031,45,6.6
1981,9,1,-14.96,-173.085,25,7.7
1981,8,23,48.718,157.39,40,6
1981,7,29,-21.617,169.627,39.5,6.2
1981,7,28,30.013,57.794,33,7.1
1981,7,15,-17.26,167.601,30,7
1981,7,14,-36.818,78.491,10,6.1
1981,7,7,-0.166,-18.837,10,6.4
1981,7,6,-22.293,171.742,33,7
1981,6,25,-41.697,79.929,10,6
1981,6,13,-60.171,154.712,10,6
1981,6,11,29.913,57.715,33,6.7
1981,6,9,34.501,91.444,10,6
1981,6,3,-35.56,-17.04,10,6.4
1981,6,1,18.734,-107.026,33,6
1981,6,1,-16.126,-173.559,33,6
1981,5,28,-5.682,151.409,70.5,6
1981,5,25,-48.786,164.357,33,7.6
1981,5,13,5.829,127.008,145,6
1981,5,8,42.66,139.129,200.4,6
1981,5,6,-1.886,-80.885,33,6.4
1981,5,2,36.355,71.085,228.7,6.3
1981,4,30,43.233,150.222,49,6.1
1981,4,28,-23.721,179.981,540,6
1981,4,27,-57.591,148.079,10,6.5
1981,4,25,-22.25,179.41,588,6.1
1981,4,24,-13.426,166.421,33,6.9
1981,4,9,-59.779,150.235,10,6.2
1981,3,26,3.412,127.998,60.5,6.1
1981,3,23,-33.661,-71.892,46.3,6.2
1981,3,21,-5.45,146.715,226.7,6
1981,3,6,3.893,-85.915,33,6.4
1981,3,4,38.209,23.288,28.5,6.4
1981,2,28,-6.41,-81.416,33,6
1981,2,25,38.125,23.141,33,6.4
1981,2,24,38.222,22.934,33,6.7
1981,2,22,-22.198,174.827,33,6.2
1981,2,19,-21.541,169.462,33,6
1981,2,17,-21.743,169.377,29.9,6.7
1981,1,30,51.744,176.274,33,7
1981,1,23,-29.682,60.839,10,6.8
1981,1,23,30.927,101.098,33,6.8
1981,1,23,42.524,142.122,116,6.3
1981,1,22,38.215,142.672,20,6.4
1981,1,19,-3.471,146.13,33,6.1
1981,1,19,-4.576,139.232,33,6.7
1981,1,19,38.599,142.877,33,6.1
1981,1,18,38.64,142.75,33,6.9
1981,1,18,38.58,142.82,33,6.2
1981,1,18,-61.091,-55.426,22,6
1981,1,2,29.244,128.136,242,6.1
1980,12,31,46.06,151.453,33,6.5
1980,12,19,30.581,140.643,82,6.2
1980,12,19,-21.339,-174.359,33,6.1
1980,12,17,49.479,-129.496,10,6.8
1980,12,17,-21.417,169.875,86,6
1980,12,15,-17.593,-172.3,33,6.3
1980,12,11,-21.272,-68.153,80,6.1
1980,11,30,-19.426,-175.85,202,6
1980,11,23,40.914,15.366,10,6.9
1980,11,19,27.394,88.752,17,6.1
1980,11,11,-51.422,28.796,10,6.7
1980,11,8,41.117,-124.253,19,7.2
1980,11,1,18.954,-107.628,33,6.1
1980,10,29,8.398,93.35,33,6.2
1980,10,29,-21.492,169.469,33,6.4
1980,10,27,-13.059,166.129,33,6.2
1980,10,26,11.751,125.502,48,6.1
1980,10,25,-22.313,170.38,33,6.5
1980,10,25,-21.89,169.853,33,7.2
1980,10,25,-21.982,170.025,33,6.7
1980,10,24,18.211,-98.24,72,6.4
1980,10,24,-21.989,170.165,33,6.7
1980,10,10,36.221,1.611,10,6.2
1980,10,10,36.195,1.354,10,7.3
1980,10,9,-15.379,-173.42,33,6
1980,10,8,-5.366,103.118,33,6.3
1980,10,4,-15.722,-179.359,33,6
1980,9,28,-6.31,154.809,68,6
1980,9,26,-3.225,142.237,33,6.5
1980,9,24,35.45,139.964,73,6
1980,9,14,49.976,78.889,0,6.2
1980,8,24,-15.222,-173.674,39,6.2
1980,8,21,-41.318,80.508,10,6.3
1980,8,9,15.888,-88.516,22,6.4
1980,8,2,-11.086,165.433,33,6.3
1980,7,29,29.598,81.092,18,6.5
1980,7,29,-13.101,166.338,48,6.7
1980,7,22,-20.302,169.607,122,6.1
1980,7,20,-17.865,-178.625,591,6
1980,7,19,-28.997,-69.675,110,6.1
1980,7,17,-12.525,165.916,33,7.9
1980,7,16,-4.456,143.521,84,6.5
1980,7,14,-29.273,-177.154,49,6.6
1980,7,9,-12.689,166.004,33,6.7
1980,7,9,39.257,22.557,20,6.3
1980,7,9,39.269,23.041,14,6.4
1980,7,8,-12.41,166.381,33,7.5
1980,6,29,34.808,139.181,15,6.2
1980,6,25,-5.233,151.686,49,6.5
1980,6,24,-5.977,103.958,33,6
1980,6,23,-28.776,-176.687,49,6.2
1980,6,21,-57.973,-10.656,10,6
1980,6,19,-29.956,-177.987,51,6.1
1980,6,18,9.475,126.657,54,6.8
1980,6,18,-15.268,-173.57,43,6.5
1980,6,18,-5.178,152.111,61,6
1980,6,16,-7.348,128.542,167,6
1980,6,9,9.754,126.64,19,6
1980,6,9,32.1998333,-115.1221667,6,6.3
1980,5,27,37.5033333,-118.8055,13.795,6.2
1980,5,27,-18.649,-174.748,33,6.1
1980,5,26,-19.364,-69.238,114,6.1
1980,5,25,37.5538333,-118.807,11.856,6.1
1980,5,25,37.6768333,-118.8996667,6.686,6
1980,5,25,37.5903333,-118.831,6.806,6.1
1980,5,15,-6.197,125.76,33,6.1
1980,5,14,-6.007,154.513,57,6.1
1980,5,12,-14.464,167.902,20,6.1
1980,5,9,-55.835,147.248,10,6.4
1980,5,4,38.053,48.985,46,6.2
1980,4,20,11.736,57.706,10,6.2
1980,4,14,-10.878,164.076,33,6.1
1980,4,13,-23.466,-177.297,79,6.7
1980,4,11,-22.957,171.173,33,6.2
1980,4,1,-20.686,-173.588,37,6.1
1980,3,31,-20.561,-173.803,33,6.2
1980,3,31,16.129,121.962,43,6.3
1980,3,26,23.867,-45.558,10,6.3
1980,3,24,52.6,-167.453,33,6.1
1980,3,24,52.969,-167.67,33,6.9
1980,3,8,-22.673,171.357,38,6.7
1980,3,8,-22.811,171.39,43,6
1980,3,2,26.993,126.621,33,6.3
1980,2,29,6.299,126.881,104,6.1
1980,2,27,-6.017,150.189,53,6.6
1980,2,23,43.53,146.753,44,7
1980,2,22,30.506,88.583,33,6.2
1980,2,15,44.533,149.739,35,6
1980,2,13,36.517,76.892,63,6.1
1980,2,7,-54.158,158.89,10,6.5
1980,2,4,-57.907,-7.188,10,6.2
1980,2,3,-17.649,-171.184,33,6.4
1980,1,14,-22.398,-175.035,33,6
1980,1,12,41.679,143.589,33,6
1980,1,2,5.984,126.188,63,6
1980,1,1,38.815,-27.78,10,6.7
1979,12,23,49.964,78.827,0,6.1
1979,12,17,-8.39,115.889,33,6.3
1979,12,15,-3.299,102.712,33,6.6
1979,12,12,1.598,-79.358,24,7.7
1979,12,11,28.882,140.701,110,6.1
1979,12,7,34.033,59.817,31,6
1979,12,2,49.894,78.843,0,6
1979,11,27,33.962,59.726,10,7.1
1979,11,24,-18.937,-176.594,33,6.2
1979,11,23,4.805,-76.217,108,6.4
1979,11,19,5.861,125.295,85,6.1
1979,11,16,-16.76,-179.984,33,6.9
1979,11,14,33.918,59.741,33,6.6
1979,11,13,-23.576,-174.858,32,6.6
1979,11,13,-4.437,102.015,47,6.3
1979,11,9,-13.294,166.743,45,6.1
1979,11,6,-9.498,159.22,30,6.1
1979,11,2,-7.656,108.252,62,6.1
1979,11,2,-13.319,166.656,33,6.1
1979,10,28,49.967,79.06,0,6
1979,10,27,13.778,-90.73,65,6.6
1979,10,27,13.833,-90.881,58,6.8
1979,10,23,-10.615,161.284,22,7.1
1979,10,22,0.666,125.921,33,6.3
1979,10,20,-8.254,115.847,38,6.2
1979,10,18,51.859,177.129,62,6
1979,10,17,-1.161,136.598,33,6
1979,10,17,18.524,145.281,601,6.1
1979,10,15,32.6673333,-115.3591667,15,6.4
1979,10,12,-46.675,165.707,33,7.4
1979,9,29,1.193,94.245,27,6.8
1979,9,23,-60.526,-50.304,10,6.2
1979,9,12,-1.679,136.04,5,7.9
1979,8,26,19.066,122.096,15,7.1
1979,8,26,-17.675,167.683,10,6
1979,8,25,10.731,-41.688,10,6.6
1979,8,24,8.951,-83.483,40,6.4
1979,8,20,36.479,70.134,229,6.1
1979,8,18,49.971,79.01,0,6.1
1979,8,17,-17.715,167.848,17,6.1
1979,8,16,41.814,130.785,588,6.1
1979,8,5,-22.715,-177.494,181,6.4
1979,8,4,49.901,78.959,0,6.1
1979,7,25,-21.892,-138.993,0,6
1979,7,24,-11.149,107.709,31,6.9
1979,7,9,-5.627,153.305,44,6.1
1979,7,4,43.953,146.704,78,6
1979,7,1,8.316,-82.943,28,6.5
1979,6,27,7.164,-82.253,10,6.1
1979,6,25,-4.98,145.577,189,6.2
1979,6,23,49.918,78.915,0,6.3
1979,6,22,17,-94.609,107,6.3
1979,6,10,8.106,-38.086,10,6
1979,6,10,-36.28,-97.953,10,6
1979,6,2,-30.812,117.179,6,6.1
1979,5,30,-8.207,115.949,25,6.1
1979,5,25,52.611,-167.019,23,6.2
1979,5,24,42.255,18.752,8,6.2
1979,5,21,-15.25,-70.089,208,6
1979,5,20,56.647,-156.725,71,6.4
1979,5,18,0.677,126.005,33,6.1
1979,5,16,-35.666,-16.242,10,6.2
1979,5,1,-21.244,169.798,79,6.4
1979,5,1,9.33,125.614,23,6
1979,4,28,-27.462,-70.953,23,6.1
1979,4,24,-20.826,-178.688,599,6
1979,4,23,-52.996,159.754,10,6
1979,4,15,42.096,19.209,10,6.9
1979,4,14,-36.007,-102.601,10,6.5
1979,4,10,2.963,126.933,37,6.8
1979,3,23,17.987,-69.044,80,6.1
1979,3,20,-36.65,78.682,10,6
1979,3,19,-36.719,78.744,10,6.2
1979,3,15,23.157,101.138,33,6.2
1979,3,14,17.813,-101.276,49,7.6
1979,3,12,-56.077,-122.44,10,6.1
1979,3,9,-9.558,147.959,33,6.1
1979,3,8,1.03,120.402,28,6
1979,2,28,60.642,-141.593,15,7.1
1979,2,20,40.232,143.703,10,6.4
1979,2,18,-43.432,40.779,10,6.1
1979,2,16,-16.39,-72.658,53,6.9
1979,2,16,-13.626,166.675,60,6.2
1979,2,13,55.453,-157.162,33,6.7
1979,2,11,5.987,125.919,142,6.1
1979,2,7,5.21,127.295,129,6.2
1979,1,27,54.768,-161.25,17,6
1979,1,27,-18.544,168.207,25,6.3
1979,1,26,17.413,-100.877,41,6.6
1979,1,25,-29.937,-177.455,14,6.4
1979,1,17,47.883,48.128,0,6
1979,1,16,-45.56,96.184,10,6.1
1979,1,16,33.897,59.472,33,6.7
1979,1,11,-4.08,101.252,32,6.2
1978,12,25,10.366,-103.865,10,6.5
1978,12,23,23.247,122.075,33,7
1978,12,21,-11.206,162.579,30,6.3
1978,12,18,-54.476,2.073,10,6.5
1978,12,18,47.787,48.192,0,6
1978,12,14,0.536,126.022,60,6
1978,12,14,32.139,49.646,33,6.2
1978,12,12,7.33,123.492,33,6.9
1978,12,6,44.592,146.581,91,6.7
1978,12,1,-10.155,161.397,93,6
1978,11,29,16.01,-96.591,18,7.7
1978,11,29,49.956,78.765,0,6
1978,11,7,-10.996,162.221,33,6.1
1978,11,5,-11.132,162.136,33,7.1
1978,11,4,-11.178,162.085,33,6
1978,11,4,-11.23,162.176,33,6.9
1978,11,4,37.674,48.901,34,6.1
1978,11,1,39.349,72.615,40,6.8
1978,9,23,-13.919,167.209,201,6.3
1978,9,16,33.386,57.434,33,7.4
1978,9,15,48.254,154.276,44,6
1978,9,15,49.898,78.925,0,6
1978,9,6,-13.316,167.137,198,6
1978,9,6,-20.143,168.705,36,6
1978,9,2,24.896,121.985,109,6.1
1978,9,1,-7.451,156.599,33,6.2
1978,8,23,10.204,-85.222,56,7
1978,8,21,-47.669,32.54,10,6.2
1978,8,15,-30.529,-178.182,33,6.4
1978,8,10,-35.863,-17.648,10,6
1978,8,5,-3.598,151.012,33,6.1
1978,8,3,-0.167,131.797,33,6.1
1978,8,3,-26.513,-70.544,58,6.3
1978,7,24,-20.67,172.503,37,6.1
1978,7,23,22.282,121.512,17,7.4
1978,7,22,-4.189,152.842,43,6
1978,7,17,-14.893,-175.822,292,6
1978,7,2,-15.328,-175.489,25,6.4
1978,6,24,-5.06,102.356,33,6.4
1978,6,20,40.739,23.229,3,6.4
1978,6,17,-17.098,-172.264,33,7
1978,6,16,7.861,126.321,139,6
1978,6,14,8.249,122.403,24,6.9
1978,6,14,38.319,142.364,40,6.3
1978,6,12,38.19,142.028,44,7.7
1978,6,11,49.262,-129.502,10,6.1
1978,6,11,-15.262,-173.559,33,6.2
1978,6,4,40.381,63.619,33,6
1978,6,3,-57.096,-140.888,33,6
1978,5,29,-44.855,-79.413,33,6
1978,5,26,24.274,142.661,33,6.8
1978,5,24,51.232,-179.213,25,6.7
1978,5,23,31.055,130.134,161,6.3
1978,5,13,-14.521,167.319,160,6.7
1978,4,29,-9.849,160.45,46,6.2
1978,4,18,5.142,127.41,128,6
1978,4,12,56.423,-152.691,14,6.6
1978,4,10,-11.36,116.685,33,6.7
1978,4,4,10.035,-77.954,35,6.1
1978,4,4,33.033,82.285,27,6
1978,4,3,-4.852,133.918,33,6.2
1978,3,24,42.839,78.606,33,7.1
1978,3,24,44.244,148.862,33,7.6
1978,3,24,29.801,-67.4,20,6.1
1978,3,23,44.343,149.737,33,6.8
1978,3,23,44.376,149.58,50,6
1978,3,23,44.932,148.439,33,7.5
1978,3,23,43.855,148.939,33,6.4
1978,3,23,44.209,148.971,46,6.8
1978,3,22,44.14,149.029,33,6.6
1978,3,22,44.026,149.002,33,6.7
1978,3,19,17.026,-99.735,36,6.4
1978,3,15,26.42,140.563,263,6.1
1978,3,7,32.005,137.609,439,6.9
1978,3,7,31.962,137.61,442,6
1978,3,4,-4.656,153.101,78,6.2
1978,3,4,-21.894,-174.854,33,6.3
1978,3,3,55.098,164.757,33,6.2
1978,3,3,-15.288,-173.517,33,6.2
1978,2,21,-4.844,125.412,510,6.3
1978,2,20,38.785,141.949,60,6.1
1978,2,11,5.734,-32.904,33,6.1
1978,2,11,-30.414,-177.119,33,6.6
1978,2,10,-30.074,-177.332,33,6.2
1978,2,10,-30.653,-177.544,33,6
1978,2,9,-30.683,-177.358,33,7.2
1978,1,28,-25.924,-177.301,102,6
1978,1,25,-5.339,151.676,44,6.4
1978,1,15,-30.209,-177.554,17,6.1
1978,1,14,-30.115,-177.489,44,6.3
1978,1,14,34.809,139.259,14,6.6
1978,1,13,44.689,149.699,52,6
1978,1,6,18.793,121.895,33,6
1977,12,28,16.659,40.278,33,6.6
1977,12,23,39.068,143.047,41,6
1977,12,21,25.51,143.112,33,6.8
1977,12,13,17.359,-54.848,33,6.4
1977,12,8,-24.152,-175.602,33,6.1
1977,12,4,-23.89,-176.077,56,6.2
1977,11,27,46.42,153.28,33,6
1977,11,24,-21.894,-138.959,0,6
1977,11,24,-31.615,-67.573,23,6.3
1977,11,24,-31.471,-67.628,33,6
1977,11,23,-31.178,-66.957,33,6
1977,11,23,-31.028,-67.767,13,7.4
1977,11,18,32.693,88.388,33,6.5
1977,11,4,51.659,-175.952,33,6.7
1977,10,31,-11.437,118.225,33,6.3
1977,10,22,-27.952,-62.972,614,6.1
1977,10,17,-27.914,173.084,33,6.7
1977,10,10,-25.856,-175.406,33,7.2
1977,10,7,-9.952,117.319,33,6.3
1977,9,23,-11.206,118.217,33,6
1977,9,17,11.772,143.127,33,6.1
1977,9,13,-15.454,-173.289,33,6
1977,9,11,35.048,23.029,33,6
1977,9,4,51.144,177.954,8,6.6
1977,9,4,51.096,178.265,31,6.4
1977,9,4,51.207,178.388,34,6.4
1977,9,4,-13.682,166.706,33,6.5
1977,9,2,-11.04,119.149,33,6
1977,8,31,7.335,-76.298,33,6.4
1977,8,29,17.441,119.869,12,6.2
1977,8,27,-8.062,125.3,25,6.8
1977,8,26,-59.426,-20.508,33,7.1
1977,8,25,-10.443,119.072,33,6.1
1977,8,25,-10.743,119.268,33,6.1
1977,8,20,-11.039,119.135,33,6.1
1977,8,20,-11.099,118.24,33,6
1977,8,19,-10.566,118.386,33,6.1
1977,8,19,-11.164,118.378,25,8.3
1977,8,19,-11.145,118.388,33,6.1
1977,8,11,-17.564,-174.37,57,6.3
1977,8,4,-56.013,-27.788,112,6.1
1977,7,29,-8.031,155.538,33,7.2
1977,7,24,-15.339,-173.152,33,6.2
1977,7,22,-33.797,-179.72,31,6
1977,7,21,16.882,122.361,33,6.9
1977,7,21,-53.863,158.602,33,6.7
1977,7,10,-56.115,-27.558,122,6.1
1977,6,29,-7.599,127.654,58,6
1977,6,28,22.615,-45.111,33,6
1977,6,22,-22.878,-175.9,65,6.8
1977,6,14,-14.12,-14.433,33,6
1977,5,30,52.428,-169.707,33,6
1977,4,22,-10.168,160.657,51,6
1977,4,21,-10.245,160.728,33,6
1977,4,21,-9.965,160.731,33,7.5
1977,4,21,26.861,142.44,33,6.2
1977,4,21,-9.673,160.132,33,6.1
1977,4,20,-9.844,160.822,33,7.5
1977,4,20,-9.89,160.348,19,7.5
1977,4,20,-9.828,160.323,33,6.7
1977,4,4,7.301,-34.857,33,6
1977,4,2,-16.696,-172.095,33,7.6
1977,4,1,27.545,56.329,29,6.2
1977,3,26,52.295,-168.257,38,6
1977,3,23,-14.427,-177.957,2,6
1977,3,23,-14.466,-177.949,33,6.3
1977,3,21,27.609,56.393,29,6.9
1977,3,19,44.2,148.196,70,6
1977,3,18,16.773,122.327,37,7
1977,3,8,0.451,100.021,22,6
1977,3,4,45.772,26.761,94,7.5
1977,3,2,6.772,123.74,52,6.1
1977,2,19,53.566,170.032,33,6.7
1977,2,19,-41.367,80.643,33,6
1977,2,18,33.071,140.817,42,6
1977,2,16,0.496,125.983,33,6.1
1977,2,10,-60.933,-23.09,33,6.3
1977,2,5,-66.448,-82.584,33,6.2
1977,2,4,-24.689,-63.362,549,6
1977,1,31,40.04,70.852,20,6.1
1977,1,18,-41.731,174.25,50,6
1977,1,17,-24.848,-68.674,33,6.3
1977,1,6,-3.63,144.447,33,6.6
1977,1,2,-10.17,118.987,19,6.3
1977,1,1,38.146,91.007,27,6.3
1977,1,1,-2.532,126.582,33,6.1
1976,12,20,48.802,-129.292,10,6.7
1976,12,14,28.294,130.698,41,6.3
1976,11,30,-20.52,-68.919,82,6.5
1976,11,27,36.507,71.042,190,6.1
1976,11,26,41.0351667,-124.9496667,41.78,6.3
1976,11,25,-19.498,-177.705,442,6
1976,11,24,39.121,44.029,36,7.3
1976,11,22,-38.519,78.569,33,6
1976,11,22,7.029,123.579,60,6
1976,11,18,-4.17,135.141,33,6.3
1976,11,18,-8.818,156.941,33,6.5
1976,11,16,-41.636,80.209,33,6.2
1976,11,15,39.444,117.688,15,6.3
1976,11,8,38.09,142.241,38,6
1976,11,7,8.478,126.375,60,6.8
1976,11,7,33.802,59.155,13,6.2
1976,11,6,27.605,101.052,33,6.5
1976,11,2,-29.349,77.659,33,6.5
1976,10,29,-4.517,139.918,33,7.1
1976,10,12,-10.453,161.295,106,6
1976,10,5,-6.426,153.002,22,6.3
1976,9,30,-30.239,-177.876,32,6.5
1976,9,29,6.922,124.069,41,6
1976,9,22,44.88,149.225,64,6.1
1976,9,15,46.302,13.197,10,6
1976,8,23,32.492,104.181,33,6.7
1976,8,21,32.571,104.249,33,6.4
1976,8,21,-6.722,129.567,120,6
1976,8,17,7.249,122.939,22,6.8
1976,8,17,10.063,125.866,34,6
1976,8,16,6.262,124.023,33,7.9
1976,8,16,32.752,104.157,16,6.9
1976,8,12,26.68,97.07,27,6.4
1976,8,2,-20.609,169.274,52,6.9
1976,7,31,-30.322,-177.964,20,6.2
1976,7,28,43.172,45.603,21,6.1
1976,7,28,39.295,72.79,50,6.1
1976,7,28,-20.196,170.004,5,6
1976,7,28,39.664,118.401,26,7.4
1976,7,27,39.57,117.978,23,7.5
1976,7,26,4.956,118.308,33,6.2
1976,7,26,-21.907,-113.332,33,6.2
1976,7,21,24.782,98.698,9,6.3
1976,7,17,-4.157,152.755,53,6.6
1976,7,14,-8.17,114.888,40,6.5
1976,7,11,7.409,-78.127,3,7
1976,7,11,7.337,-78.47,22,6.7
1976,6,29,-33.816,-177.834,48,6.1
1976,6,26,3.665,126.75,33,6.5
1976,6,25,-4.603,140.091,33,7.1
1976,6,20,3.397,96.318,33,7
1976,6,19,-18.02,65.414,33,6.1
1976,6,17,46.162,12.864,24,6.1
1976,6,15,0.543,134.794,33,6.3
1976,6,7,17.403,-100.635,45,6.4
1976,6,7,14.087,124.829,33,6.4
1976,6,5,-10.086,161.012,61,6.2
1976,6,3,-5.201,153.442,88,6.2
1976,5,31,24.343,98.642,14,6.2
1976,5,30,-41.637,-75.411,28,6
1976,5,29,24.531,98.71,10,7
1976,5,29,24.57,98.953,8,6.9
1976,5,18,-59.949,154.077,33,6.2
1976,5,17,40.381,63.472,10,7
1976,5,15,-11.637,-74.478,33,6.6
1976,5,11,37.56,20.352,33,6.4
1976,5,11,-51.603,139.683,33,6.6
1976,5,11,-51.506,139.678,33,6.1
1976,5,6,46.356,13.275,9,6.5
1976,5,5,-29.934,-177.837,35,6.8
1976,5,4,-44.642,167.573,19,6.6
1976,4,29,-28.197,-176.877,62,6.1
