time(sec)	intensity(nT)
8766.5	52424.3	
8766.0	52429.2	
8765.5	52439.1	
8765.0	52447.9	
8764.5	52440.5	
8764.0	52421.3	
8763.5	52403.9	
8763.0	52408.7	
8762.5	52417.3	
8762.0	52439.1	
8761.5	52492.8	
8761.0	52553.2	
8760.5	52560.8	
8760.0	52551.4	
8759.5	52536.0	
8759.0	52526.4	
8758.5	52521.0	
8758.0	52524.3	
8757.5	52529.5	
8757.0	52529.9	
8756.5	52518.0	
8756.0	52501.0	
8755.5	52488.1	
8755.0	52491.9	
8754.5	52497.0	
8754.0	52501.7	
8753.5	52500.3	
8753.0	52491.1	
8752.5	52473.7	
8752.0	52454.8	
8751.5	52424.5	
8751.0	52408.0	
8750.5	52413.8	
8750.0	52414.8	
8749.5	52408.8	
8749.0	52412.7	
8748.5	52410.7	
8748.0	52402.4	
8747.5	52386.8	
8747.0	52368.6	
8746.5	52354.1	
8746.0	52328.8	
8745.5	52297.3	
8745.0	52287.6	
8744.5	52297.9	
8744.0	52320.3	
8743.5	52338.5	
8743.0	52354.4	
8742.5	52369.3	
8742.0	52383.0	
8741.5	52395.8	
8741.0	52406.8	
8740.5	52419.2	
8740.0	52429.8	
8739.5	52437.9	
8739.0	52434.6	
8738.5	52429.6	
8738.0	52422.9	
8737.5	52421.6	
8737.0	52432.3	
8736.5	52453.6	
8736.0	52478.3	
8735.5	52506.8	
8735.0	52537.8	
8734.5	52576.0	
8734.0	52599.7	
8733.5	52607.1	
8733.0	52599.8	
8732.5	52572.4	
8732.0	52552.8	
8731.5	52549.2	
8731.0	52590.7	
8730.5	52676.2	
8730.0	52755.7	
8729.5	52763.7	
8729.0	52724.3	
8728.5	52655.3	
8728.0	52606.3	
8727.5	52542.2	
8727.0	52520.0	
8726.5	52501.2	
8726.0	52494.8	
8725.5	52484.0	
8725.0	52478.6	
8724.5	52478.2	
8724.0	52478.7	
8723.5	52480.9	
8723.0	52468.3	
8722.5	52443.9	
8722.0	52425.6	
8721.5	52411.0	
8721.0	52402.9	
8720.5	52382.3	
8720.0	52338.6	
8719.5	52308.8	
8719.0	52298.9	
8718.5	52294.2	
8718.0	52288.1	
8717.5	52286.3	
8717.0	52285.5	
8716.5	52284.4	
8716.0	52293.8	
8715.5	52298.6	
8715.0	52307.4	
8714.5	52319.8	
8714.0	52326.7	
8713.5	52335.9	
8713.0	52343.6	
8712.5	52349.1	
8712.0	52362.3	
8711.5	52352.9	
8711.0	52360.1	
8710.5	52372.7	
8710.0	52397.9	
8709.5	52399.6	
8709.0	52399.1	
8708.5	52401.1	
8708.0	52412.9	
8707.5	52432.6	
8707.0	52446.0	
8706.5	52445.9	
8706.0	52451.7	
8705.5	52459.0	
8705.0	52467.3	
8704.5	52475.9	
8704.0	52477.7	
8703.5	52468.7	
8703.0	52455.5	
8702.5	52446.5	
8702.0	52448.3	
8701.5	52441.4	
8701.0	52434.4	
8700.5	52433.6	
8700.0	52425.9	
8699.5	52433.9	
8699.0	52468.5	
8698.5	52499.8	
8698.0	52494.7	
8697.5	52493.3	
8697.0	52493.1	
8696.5	52481.1	
8696.0	52472.8	
8695.5	52465.9	
8695.0	52450.3	
8694.5	52430.6	
8694.0	52418.1	
8693.5	52412.4	
8693.0	52399.4	
8692.5	52390.2	
8692.0	52381.9	
8691.5	52367.9	
8691.0	52358.6	
8690.5	52336.7	
8690.0	52316.1	
8689.5	52312.2	
8689.0	52313.1	
8688.5	52312.5	
8688.0	52311.5	
8687.5	52294.5	
8687.0	52281.3	
8686.5	52279.3	
8686.0	52278.3	
8685.5	52267.8	
8685.0	52264.0	
8684.5	52267.0	
8684.0	52262.5	
8683.5	52262.3	
8683.0	52255.8	
8682.5	52251.6	
8682.0	52253.3	
8681.5	52252.6	
8681.0	52249.4	
8680.5	52251.6	
8680.0	52254.9	
8679.5	52252.9	
8679.0	52256.2	
8678.5	52263.9	
8678.0	52275.6	
8677.5	52296.9	
8677.0	52299.1	
8676.5	52294.9	
8676.0	52286.7	
8675.5	52277.3	
8675.0	52267.3	
8674.5	52261.8	
8674.0	52265.4	
8673.5	52263.4	
8673.0	52260.3	
8672.5	52254.5	
8672.0	52222.7	
8671.5	52237.3	
8671.0	52314.8	
8670.5	52405.3	
8670.0	52426.9	
8669.5	52421.3	
8669.0	52429.2	
8668.5	52435.2	
8668.0	52434.6	
8667.5	52432.0	
8667.0	52429.0	
8666.5	52426.6	
8666.0	52411.3	
8665.5	52393.0	
8665.0	52377.0	
8664.5	52367.4	
8664.0	52364.3	
8663.5	52359.2	
8663.0	52348.4	
8662.5	52336.6	
8662.0	52327.1	
8661.5	52331.9	
8661.0	52362.0	
8660.5	52399.8	
8660.0	52426.1	
8659.5	52424.2	
8659.0	52392.6	
8658.5	52390.4	
8658.0	52397.6	
8657.5	52397.1	
8657.0	52396.4	
8656.5	52426.6	
8656.0	52491.1	
8655.5	52527.5	
8655.0	52539.6	
8654.5	52549.6	
8654.0	52545.9	
8653.5	52533.9	
8653.0	52481.7	
8652.5	52435.9	
8652.0	52420.7	
8651.5	52405.4	
8651.0	52406.9	
8650.5	52397.0	
8650.0	52377.7	
8649.5	52349.4	
8649.0	52326.8	
8648.5	52312.3	
8648.0	52283.6	
8647.5	52257.7	
8647.0	52227.7	
8646.5	52215.7	
8646.0	52235.0	
8645.5	52259.5	
8645.0	52271.3	
8644.5	52269.7	
8644.0	52269.1	
8643.5	52257.0	
8643.0	52231.7	
8642.5	52196.7	
8642.0	52162.9	
8641.5	52091.2	
8641.0	52040.5	
8640.5	52033.8	
8640.0	52059.6	
8639.5	52088.2	
8639.0	52095.4	
8638.5	52121.3	
8638.0	52153.7	
8637.5	52189.3	
8637.0	52205.5	
8636.5	52215.2	
8636.0	52231.3	
8635.5	52233.1	
8635.0	52241.1	
8634.5	52238.9	
8634.0	52241.9	
8633.5	52249.9	
8633.0	52252.2	
8632.5	52237.5	
8632.0	52230.3	
8631.5	52239.0	
8631.0	52267.2	
8630.5	52315.3	
8630.0	52327.5	
8629.5	52313.6	
8629.0	52279.2	
8628.5	52300.3	
8628.0	52318.6	
8627.5	52326.1	
8627.0	52348.9	
8626.5	52347.2	
8626.0	52341.5	
8625.5	52340.9	
8625.0	52343.7	
8624.5	52349.8	
8624.0	52350.5	
8623.5	52354.4	
8623.0	52361.1	
8622.5	52368.2	
8622.0	52370.3	
8621.5	52376.4	
8621.0	52384.4	
8620.5	52390.9	
8620.0	52386.0	
8619.5	52373.9	
8619.0	52369.6	
8618.5	52371.9	
8618.0	52383.6	
8617.5	52395.6	
8617.0	52403.8	
8616.5	52405.9	
8616.0	52413.6	
8615.5	52420.0	
8615.0	52415.8	
8614.5	52413.0	
8614.0	52426.7	
8613.5	52433.3	
8613.0	52435.5	
8612.5	52444.0	
8612.0	52449.7	
8611.5	52451.8	
8611.0	52456.5	
8610.5	52435.5	
8610.0	52375.7	
8609.5	52289.1	
8609.0	52238.2	
8608.5	52229.7	
8608.0	52221.4	
8607.5	52227.2	
8607.0	52256.5	
8606.5	52282.4	
8606.0	52293.5	
8605.5	52277.0	
8605.0	52279.6	
8604.5	52296.7	
8604.0	52323.2	
8603.5	52348.9	
8603.0	52369.5	
8602.5	52397.5	
8602.0	52431.8	
8601.5	52445.1	
8601.0	52452.9	
8600.5	52443.5	
8600.0	52428.0	
8599.5	52422.0	
8599.0	52416.5	
8598.5	52409.6	
8598.0	52407.5	
8597.5	52404.2	
8597.0	52406.8	
8596.5	52417.4	
8596.0	52437.5	
8595.5	52461.5	
8595.0	52479.3	
8594.5	52494.3	
8594.0	52508.7	
8593.5	52523.1	
8593.0	52538.8	
8592.5	52572.1	
8592.0	52628.8	
8591.5	52616.0	
8591.0	52605.3	
8590.5	52592.6	
8590.0	52583.1	
8589.5	52580.4	
8589.0	52574.2	
8588.5	52573.8	
8588.0	52575.9	
8587.5	52567.7	
8587.0	52552.3	
8586.5	52541.6	
8586.0	52539.0	
8585.5	52535.4	
8585.0	52526.1	
8584.5	52516.5	
8584.0	52520.5	
8583.5	52523.2	
8583.0	52530.4	
8582.5	52545.4	
8582.0	52566.5	
8581.5	52575.1	
8581.0	52576.9	
8580.5	52583.7	
8580.0	52588.8	
8579.5	52599.7	
8579.0	52609.3	
8578.5	52598.0	
8578.0	52564.7	
8577.5	52526.0	
8577.0	52495.0	
8576.5	52478.2	
8576.0	52460.4	
8575.5	52440.7	
8575.0	52427.3	
8574.5	52416.1	
8574.0	52422.2	
8573.5	52462.5	
8573.0	52461.6	
8572.5	52445.4	
8572.0	52427.8	
8571.5	52409.2	
8571.0	52397.2	
8570.5	52386.3	
8570.0	52374.4	
8569.5	52361.7	
8569.0	52335.5	
8568.5	52316.7	
8568.0	52296.0	
8567.5	52284.1	
8567.0	52270.2	
8566.5	52271.8	
8566.0	52284.2	
8565.5	52286.9	
8565.0	52264.1	
8564.5	52242.4	
8564.0	52235.2	
8563.5	52233.1	
8563.0	52226.3	
8562.5	52226.2	
8562.0	52238.0	
8561.5	52247.7	
8561.0	52253.2	
8560.5	52254.8	
8560.0	52257.1	
8559.5	52270.5	
8559.0	52271.2	
8558.5	52280.6	
8558.0	52295.7	
8557.5	52326.9	
8557.0	52363.3	
8556.5	52383.3	
8556.0	52374.1	
8555.5	52372.0	
8555.0	52350.5	
8554.5	52328.6	
8554.0	52326.1	
8553.5	52327.5	
8553.0	52331.8	
8552.5	52334.7	
8552.0	52335.3	
8551.5	52325.7	
8551.0	52306.0	
8550.5	52294.0	
8550.0	52287.0	
8549.5	52281.1	
8549.0	52275.5	
8548.5	52273.7	
8548.0	52272.9	
8547.5	52273.6	
8547.0	52273.3	
8546.5	52268.3	
8546.0	52265.3	
8545.5	52268.4	
8545.0	52292.2	
8544.5	52315.6	
8544.0	52318.9	
8543.5	52306.7	
8543.0	52280.7	
8542.5	52254.0	
8542.0	52255.3	
8541.5	52255.5	
8541.0	52241.0	
8540.5	52235.8	
8540.0	52224.1	
8539.5	52208.2	
8539.0	52202.7	
8538.5	52184.3	
8538.0	52168.9	
8537.5	52159.2	
8537.0	52142.9	
8536.5	52135.7	
8536.0	52128.5	
8535.5	52115.2	
8535.0	52098.0	
8534.5	52092.5	
8534.0	52074.7	
8533.5	52045.1	
8533.0	52014.5	
8532.5	52059.6	
8532.0	52130.4	
8531.5	52186.5	
8531.0	52210.2	
8530.5	52226.8	
8530.0	52253.6	
8529.5	52284.4	
8529.0	52297.0	
8528.5	52298.6	
8528.0	52316.0	
8527.5	52320.6	
8527.0	52308.6	
8526.5	52308.3	
8526.0	52310.4	
8525.5	52306.2	
8525.0	52300.1	
8524.5	52288.8	
8524.0	52263.7	
8523.5	52251.3	
8523.0	52233.7	
8522.5	52229.1	
8522.0	52228.5	
8521.5	52241.4	
8521.0	52246.7	
8520.5	52261.3	
8520.0	52288.8	
8519.5	52306.7	
8519.0	52336.7	
8518.5	52336.5	
8518.0	52356.5	
8517.5	52365.7	
8517.0	52378.7	
8516.5	52397.0	
8516.0	52417.8	
8515.5	52424.6	
8515.0	52444.6	
8514.5	52479.8	
8514.0	52488.7	
8513.5	52471.6	
8513.0	52454.5	
8512.5	52446.3	
8512.0	52456.9	
8511.5	52469.5	
8511.0	52502.2	
8510.5	52493.1	
8510.0	52483.3	
8509.5	52481.6	
8509.0	52490.4	
8508.5	52520.1	
8508.0	52564.4	
8507.5	52590.7	
8507.0	52597.6	
8506.5	52602.6	
8506.0	52616.1	
8505.5	52615.3	
8505.0	52602.5	
8504.5	52593.9	
8504.0	52594.8	
8503.5	52601.7	
8503.0	52623.4	
8502.5	52619.3	
8502.0	52650.5	
8501.5	52752.6	
8501.0	52846.3	
8500.5	52848.5	
8500.0	52849.1	
8499.5	52833.9	
8499.0	52812.7	
8498.5	52790.2	
8498.0	52782.3	
8497.5	52798.7	
8497.0	52815.4	
8496.5	52808.2	
8496.0	52782.7	
8495.5	52766.9	
8495.0	52747.0	
8494.5	52734.8	
8494.0	52725.9	
8493.5	52712.1	
8493.0	52704.6	
8492.5	52693.9	
8492.0	52675.8	
8491.5	52630.0	
8491.0	52528.5	
8490.5	52479.1	
8490.0	52474.0	
8489.5	52461.9	
8489.0	52446.4	
8488.5	52438.5	
8488.0	52428.6	
8487.5	52420.3	
8487.0	52417.6	
8486.5	52407.3	
8486.0	52394.0	
8485.5	52380.8	
8485.0	52379.5	
8484.5	52379.2	
8484.0	52400.4	
8483.5	52406.8	
8483.0	52400.6	
8482.5	52396.0	
8482.0	52391.8	
8481.5	52394.6	
8481.0	52395.9	
8480.5	52396.4	
8480.0	52397.7	
8479.5	52398.2	
8479.0	52398.8	
8478.5	52394.3	
8478.0	52398.5	
8477.5	52403.1	
8477.0	52428.2	
8476.5	52458.7	
8476.0	52493.3	
8475.5	52514.8	
8475.0	52521.9	
8474.5	52517.1	
8474.0	52527.5	
8473.5	52520.6	
8473.0	52513.9	
8472.5	52513.1	
8472.0	52544.7	
8471.5	52573.7	
8471.0	52577.2	
8470.5	52578.3	
8470.0	52576.0	
8469.5	52566.7	
8469.0	52563.4	
8468.5	52553.9	
8468.0	52545.2	
8467.5	52536.8	
8467.0	52534.1	
8466.5	52520.5	
8466.0	52486.4	
8465.5	52424.0	
8465.0	52394.5	
8464.5	52380.6	
8464.0	52378.6	
8463.5	52387.1	
8463.0	52405.4	
8462.5	52400.5	
8462.0	52384.5	
8461.5	52378.0	
8461.0	52373.2	
8460.5	52361.2	
8460.0	52348.5	
8459.5	52341.3	
8459.0	52341.0	
8458.5	52333.0	
8458.0	52315.2	
8457.5	52302.6	
8457.0	52298.6	
8456.5	52299.4	
8456.0	52302.3	
8455.5	52310.8	
8455.0	52320.2	
8454.5	52323.1	
8454.0	52326.5	
8453.5	52327.5	
8453.0	52327.1	
8452.5	52329.9	
8452.0	52340.9	
8451.5	52375.2	
8451.0	52423.4	
8450.5	52468.2	
8450.0	52484.1	
8449.5	52483.4	
8449.0	52482.0	
8448.5	52482.1	
8448.0	52494.1	
8447.5	52495.6	
8447.0	52483.7	
8446.5	52441.8	
8446.0	52398.2	
8445.5	52371.8	
8445.0	52357.2	
8444.5	52350.3	
8444.0	52352.3	
8443.5	52358.2	
8443.0	52379.9	
8442.5	52420.9	
8442.0	52476.8	
8441.5	52487.1	
8441.0	52489.1	
8440.5	52518.0	
8440.0	52561.2	
8439.5	52590.0	
8439.0	52622.5	
8438.5	52610.4	
8438.0	52597.2	
8437.5	52592.2	
8437.0	52588.5	
8436.5	52576.2	
8436.0	52560.9	
8435.5	52552.6	
8435.0	52542.2	
8434.5	52526.0	
8434.0	52530.8	
8433.5	52540.7	
8433.0	52547.6	
8432.5	52567.3	
8432.0	52584.4	
8431.5	52596.6	
8431.0	52625.6	
8430.5	52641.4	
8430.0	52650.2	
8429.5	52622.7	
8429.0	52559.5	
8428.5	52465.9	
8428.0	52401.4	
8427.5	52389.3	
8427.0	52380.2	
8426.5	52375.6	
8426.0	52376.5	
8425.5	52373.4	
8425.0	52351.5	
8424.5	52353.3	
8424.0	52372.1	
8423.5	52398.0	
8423.0	52399.8	
8422.5	52387.0	
8422.0	52370.3	
8421.5	52376.7	
8421.0	52389.5	
8420.5	52382.4	
8420.0	52362.7	
8419.5	52360.8	
8419.0	52368.0	
8418.5	52380.6	
8418.0	52391.7	
8417.5	52404.5	
8417.0	52424.2	
8416.5	52426.1	
8416.0	52428.2	
8415.5	52446.0	
8415.0	52453.6	
8414.5	52438.1	
8414.0	52431.5	
8413.5	52424.7	
8413.0	52414.4	
8412.5	52399.9	
8412.0	52379.3	
8411.5	52369.3	
8411.0	52365.5	
8410.5	52369.6	
8410.0	52370.6	
8409.5	52386.6	
8409.0	52395.1	
8408.5	52398.7	
8408.0	52394.9	
8407.5	52389.2	
8407.0	52387.0	
8406.5	52368.2	
8406.0	52351.8	
8405.5	52343.1	
8405.0	52342.1	
8404.5	52337.7	
8404.0	52316.3	
8403.5	52299.1	
8403.0	52287.8	
8402.5	52272.6	
8402.0	52254.3	
8401.5	52245.3	
8401.0	52231.5	
8400.5	52205.0	
8400.0	52180.4	
8399.5	52170.2	
8399.0	52174.2	
8398.5	52174.1	
8398.0	52169.2	
8397.5	52160.2	
8397.0	52150.9	
8396.5	52148.8	
8396.0	52141.5	
8395.5	52143.1	
8395.0	52137.3	
8394.5	52137.1	
8394.0	52139.4	
8393.5	52148.9	
8393.0	52154.8	
8392.5	52151.8	
8392.0	52148.0	
8391.5	52149.4	
8391.0	52146.4	
8390.5	52138.9	
8390.0	52142.8	
8389.5	52162.1	
8389.0	52174.8	
8388.5	52188.3	
8388.0	52211.4	
8387.5	52235.5	
8387.0	52279.8	
8386.5	52354.6	
8386.0	52391.4	
8385.5	52386.9	
8385.0	52387.8	
8384.5	52401.0	
8384.0	52416.9	
8383.5	52414.0	
8383.0	52402.9	
8382.5	52399.4	
8382.0	52398.5	
8381.5	52407.5	
8381.0	52419.2	
8380.5	52417.0	
8380.0	52417.8	
8379.5	52411.1	
8379.0	52409.7	
8378.5	52428.0	
8378.0	52456.5	
8377.5	52457.1	
8377.0	52443.8	
8376.5	52432.9	
8376.0	52430.4	
8375.5	52433.8	
8375.0	52424.7	
8374.5	52414.6	
8374.0	52402.6	
8373.5	52395.6	
8373.0	52388.8	
8372.5	52372.4	
8372.0	52370.2	
8371.5	52372.1	
8371.0	52373.1	
8370.5	52374.0	
8370.0	52372.2	
8369.5	52348.6	
8369.0	52324.0	
8368.5	52310.7	
8368.0	52298.4	
8367.5	52285.0	
8367.0	52270.7	
8366.5	52280.3	
8366.0	52313.9	
8365.5	52319.0	
8365.0	52308.7	
8364.5	52301.7	
8364.0	52306.0	
8363.5	52313.2	
8363.0	52327.0	
8362.5	52339.0	
8362.0	52359.1	
8361.5	52390.6	
8361.0	52401.8	
8360.5	52412.0	
8360.0	52441.1	
8359.5	52461.0	
8359.0	52467.0	
8358.5	52470.9	
8358.0	52469.5	
8357.5	52467.6	
8357.0	52470.1	
8356.5	52471.5	
8356.0	52476.4	
8355.5	52477.6	
8355.0	52483.1	
8354.5	52489.6	
8354.0	52483.6	
8353.5	52472.4	
8353.0	52469.2	
8352.5	52460.6	
8352.0	52453.3	
8351.5	52451.5	
8351.0	52456.5	
8350.5	52458.4	
8350.0	52459.6	
8349.5	52469.4	
8349.0	52480.2	
8348.5	52479.8	
8348.0	52468.8	
8347.5	52460.1	
8347.0	52447.9	
8346.5	52435.4	
8346.0	52431.9	
8345.5	52432.9	
8345.0	52433.5	
8344.5	52438.7	
8344.0	52439.6	
8343.5	52437.7	
8343.0	52447.2	
8342.5	52472.7	
8342.0	52489.4	
8341.5	52487.5	
8341.0	52483.7	
8340.5	52487.3	
8340.0	52492.3	
8339.5	52483.4	
8339.0	52477.9	
8338.5	52470.1	
8338.0	52462.0	
8337.5	52462.1	
8337.0	52456.3	
8336.5	52447.1	
8336.0	52446.8	
8335.5	52453.1	
8335.0	52443.5	
8334.5	52431.3	
8334.0	52389.0	
8333.5	52356.3	
8333.0	52351.2	
8332.5	52348.3	
8332.0	52342.6	
8331.5	52352.7	
8331.0	52377.0	
8330.5	52386.3	
8330.0	52404.4	
8329.5	52419.2	
8329.0	52419.6	
8328.5	52413.9	
8328.0	52407.4	
8327.5	52403.5	
8327.0	52397.7	
8326.5	52410.4	
8326.0	52435.6	
8325.5	52453.3	
8325.0	52448.3	
8324.5	52434.8	
8324.0	52393.5	
8323.5	52363.7	
8323.0	52354.5	
8322.5	52369.3	
8322.0	52403.9	
8321.5	52455.6	
8321.0	52509.1	
8320.5	52547.5	
8320.0	52550.0	
8319.5	52549.6	
8319.0	52549.0	
8318.5	52552.5	
8318.0	52559.8	
8317.5	52561.5	
8317.0	52549.5	
8316.5	52534.7	
8316.0	52526.7	
8315.5	52523.0	
8315.0	52520.5	
8314.5	52529.8	
8314.0	52531.7	
8313.5	52523.2	
8313.0	52525.4	
8312.5	52516.2	
8312.0	52511.3	
8311.5	52507.7	
8311.0	52506.0	
8310.5	52530.1	
8310.0	52558.0	
8309.5	52545.6	
8309.0	52503.4	
8308.5	52521.4	
8308.0	52587.2	
8307.5	52621.7	
8307.0	52516.4	
8306.5	52385.4	
8306.0	52354.4	
8305.5	52379.7	
8305.0	52395.6	
8304.5	52392.6	
8304.0	52388.6	
8303.5	52385.9	
8303.0	52387.0	
8302.5	52384.9	
8302.0	52388.3	
8301.5	52397.0	
8301.0	52403.7	
8300.5	52410.1	
8300.0	52426.8	
8299.5	52431.6	
8299.0	52425.7	
8298.5	52415.9	
8298.0	52415.9	
8297.5	52414.3	
8297.0	52417.5	
8296.5	52426.6	
8296.0	52431.0	
8295.5	52430.9	
8295.0	52426.4	
8294.5	52416.7	
8294.0	52397.2	
8293.5	52381.1	
8293.0	52379.1	
8292.5	52385.6	
8292.0	52353.0	
8291.5	52273.3	
8291.0	52239.8	
8290.5	52231.9	
8290.0	52225.9	
8289.5	52211.3	
8289.0	52184.1	
8288.5	52156.7	
8288.0	52137.2	
8287.5	52122.3	
8287.0	52101.3	
8286.5	52076.5	
8286.0	52065.2	
8285.5	52044.8	
8285.0	52031.6	
8284.5	52027.6	
8284.0	52037.8	
8283.5	52050.8	
8283.0	52056.5	
8282.5	52043.1	
8282.0	52037.1	
8281.5	52043.2	
8281.0	52046.2	
8280.5	52076.5	
8280.0	52148.5	
8279.5	52195.7	
8279.0	52219.5	
8278.5	52226.6	
8278.0	52232.3	
8277.5	52233.9	
8277.0	52238.6	
8276.5	52242.4	
8276.0	52244.5	
8275.5	52263.0	
8275.0	52273.7	
8274.5	52276.4	
8274.0	52286.3	
8273.5	52301.4	
8273.0	52302.8	
8272.5	52307.1	
8272.0	52310.6	
8271.5	52312.3	
8271.0	52323.3	
8270.5	52349.1	
8270.0	52377.2	
8269.5	52401.2	
8269.0	52409.9	
8268.5	52413.8	
8268.0	52436.1	
8267.5	52461.8	
8267.0	52461.9	
8266.5	52433.6	
8266.0	52406.4	
8265.5	52407.5	
8265.0	52402.2	
8264.5	52386.8	
8264.0	52372.7	
8263.5	52357.8	
8263.0	52317.1	
8262.5	52313.9	
8262.0	52338.0	
8261.5	52365.8	
8261.0	52368.4	
8260.5	52365.1	
8260.0	52360.7	
8259.5	52366.0	
8259.0	52354.4	
8258.5	52347.3	
8258.0	52345.8	
8257.5	52340.3	
8257.0	52333.8	
8256.5	52328.0	
8256.0	52312.3	
8255.5	52289.8	
8255.0	52282.8	
8254.5	52275.3	
8254.0	52262.4	
8253.5	52239.9	
8253.0	52213.2	
8252.5	52199.5	
8252.0	52202.1	
8251.5	52216.1	
8251.0	52218.0	
8250.5	52216.7	
8250.0	52202.1	
8249.5	52199.4	
8249.0	52245.1	
8248.5	52320.0	
8248.0	52345.6	
8247.5	52350.7	
8247.0	52361.9	
8246.5	52380.3	
8246.0	52406.9	
8245.5	52431.4	
8245.0	52438.9	
8244.5	52456.1	
8244.0	52481.9	
8243.5	52528.8	
8243.0	52583.8	
8242.5	52596.8	
8242.0	52599.2	
8241.5	52597.2	
8241.0	52584.1	
8240.5	52598.7	
8240.0	52619.4	
8239.5	52624.4	
8239.0	52623.4	
8238.5	52612.2	
8238.0	52604.0	
8237.5	52575.9	
8237.0	52519.5	
8236.5	52440.8	
8236.0	52385.9	
8235.5	52374.0	
8235.0	52372.5	
8234.5	52367.1	
8234.0	52362.9	
8233.5	52358.8	
8233.0	52368.1	
8232.5	52377.2	
8232.0	52395.3	
8231.5	52437.2	
8231.0	52495.5	
8230.5	52565.1	
8230.0	52582.2	
8229.5	52571.4	
8229.0	52564.8	
8228.5	52558.4	
8228.0	52552.6	
8227.5	52547.4	
8227.0	52541.6	
8226.5	52530.9	
8226.0	52514.2	
8225.5	52500.4	
8225.0	52498.2	
8224.5	52510.1	
8224.0	52515.4	
8223.5	52515.6	
8223.0	52499.8	
8222.5	52464.9	
8222.0	52418.2	
8221.5	52383.1	
8221.0	52360.1	
8220.5	52345.2	
8220.0	52335.7	
8219.5	52339.1	
8219.0	52352.9	
8218.5	52372.1	
8218.0	52386.7	
8217.5	52399.9	
8217.0	52393.5	
8216.5	52337.9	
8216.0	52251.6	
8215.5	52217.4	
8215.0	52223.1	
8214.5	52253.7	
8214.0	52280.0	
8213.5	52283.9	
8213.0	52290.4	
8212.5	52315.0	
8212.0	52336.6	
8211.5	52362.5	
8211.0	52391.5	
8210.5	52425.6	
8210.0	52483.0	
8209.5	52554.1	
8209.0	52562.6	
8208.5	52563.3	
8208.0	52527.4	
8207.5	52438.8	
8207.0	52385.3	
8206.5	52358.5	
8206.0	52342.9	
8205.5	52334.9	
8205.0	52327.5	
8204.5	52319.0	
8204.0	52310.7	
8203.5	52304.0	
8203.0	52304.1	
8202.5	52300.3	
8202.0	52293.7	
8201.5	52282.3	
8201.0	52266.4	
8200.5	52259.5	
8200.0	52249.1	
8199.5	52250.1	
8199.0	52242.8	
8198.5	52170.5	
8198.0	52109.0	
8197.5	52103.3	
8197.0	52103.6	
8196.5	52108.1	
8196.0	52114.2	
8195.5	52120.3	
8195.0	52122.4	
8194.5	52129.3	
8194.0	52138.3	
8193.5	52139.5	
8193.0	52136.7	
8192.5	52136.8	
8192.0	52139.7	
8191.5	52136.8	
8191.0	52137.7	
8190.5	52138.7	
8190.0	52141.8	
8189.5	52162.4	
8189.0	52188.8	
8188.5	52226.4	
8188.0	52274.0	
8187.5	52323.8	
8187.0	52289.6	
8186.5	52255.0	
8186.0	52236.4	
8185.5	52238.7	
8185.0	52249.9	
8184.5	52260.3	
8184.0	52256.0	
8183.5	52246.8	
8183.0	52229.5	
8182.5	52237.6	
8182.0	52250.8	
8181.5	52260.9	
8181.0	52267.6	
8180.5	52269.6	
8180.0	52273.5	
8179.5	52276.7	
8179.0	52278.6	
8178.5	52279.7	
8178.0	52277.7	
8177.5	52274.1	
8177.0	52264.4	
8176.5	52258.3	
8176.0	52263.0	
8175.5	52269.4	
8175.0	52269.5	
8174.5	52255.9	
8174.0	52236.9	
8173.5	52233.9	
8173.0	52223.5	
8172.5	52205.2	
8172.0	52199.7	
8171.5	52206.7	
8171.0	52203.5	
8170.5	52185.5	
8170.0	52178.6	
8169.5	52176.2	
8169.0	52169.7	
8168.5	52153.7	
8168.0	52120.4	
8167.5	52050.6	
8167.0	52000.2	
8166.5	51998.4	
8166.0	52013.9	
8165.5	52036.7	
8165.0	52059.6	
8164.5	52098.5	
8164.0	52128.1	
8163.5	52136.2	
8163.0	52127.0	
8162.5	52098.8	
8162.0	52084.3	
8161.5	52079.6	
8161.0	52075.2	
8160.5	52064.7	
8160.0	52068.8	
8159.5	52083.1	
8159.0	52098.2	
8158.5	52139.1	
8158.0	52198.6	
8157.5	52214.2	
8157.0	52212.0	
8156.5	52213.5	
8156.0	52239.9	
8155.5	52266.7	
8155.0	52300.0	
8154.5	52328.3	
8154.0	52335.5	
8153.5	52326.2	
8153.0	52325.5	
8152.5	52333.1	
8152.0	52341.8	
8151.5	52354.6	
8151.0	52359.3	
8150.5	52373.7	
8150.0	52386.7	
8149.5	52387.3	
8149.0	52375.3	
8148.5	52363.8	
8148.0	52358.0	
8147.5	52354.5	
8147.0	52341.3	
8146.5	52325.1	
8146.0	52323.9	
8145.5	52320.3	
8145.0	52310.2	
8144.5	52301.6	
8144.0	52307.1	
8143.5	52327.8	
8143.0	52360.0	
8142.5	52372.4	
8142.0	52375.2	
8141.5	52361.8	
8141.0	52357.7	
8140.5	52355.6	
8140.0	52351.9	
8139.5	52341.9	
8139.0	52309.8	
8138.5	52281.6	
8138.0	52271.6	
8137.5	52272.1	
8137.0	52280.4	
8136.5	52290.2	
8136.0	52307.9	
8135.5	52337.7	
8135.0	52379.4	
8134.5	52427.8	
8134.0	52461.5	
8133.5	52490.0	
8133.0	52544.1	
8132.5	52562.2	
8132.0	52550.1	
8131.5	52549.8	
